CURVE,X,Y
7945,290,32.6
7945,300,39
7945,310,44.9
7945,320,50.2
7945,330,55.1
7945,340,59.8
7945,350,64
18805,99,0
18805,100,1
18805,110,2.8
18805,120,4.3
18805,130,6.4
18805,140,8.6
18805,150,10.5
18805,160,12
18805,170,13.9
18805,180,15.4
18805,190,16.7
18805,200,17.8
18805,210,18.7
18805,220,19.5
18805,230,21
18805,250,24.6
18805,260,26.2
18805,270,27.7
18805,280,29.1
18805,290,32.6
18805,300,39
18805,310,44.9
18805,320,50.2
18805,330,55.1
18805,340,59.8
18805,350,64
8410,99,0
8410,100,1
8410,110,2.8
8410,120,4.3
8410,130,6.4
8410,140,8.6
8410,150,10.5
8410,160,12
8410,170,13.9
8410,180,15.4
8410,190,16.7
8410,200,17.8
8410,210,18.7
8410,220,19.5
8410,230,21
8410,250,24.6
8410,260,26.2
8410,270,27.7
8410,280,29.1
8410,290,32.6
8410,300,39
8410,310,44.9
8410,320,50.2
8410,330,55.1
8410,340,59.8
8410,350,64
5181,99,0
5181,100,1
5181,110,2.8
5181,120,4.3
5181,130,6.4
5181,140,8.6
5181,150,10.5
5181,160,12
5181,170,13.9
5181,180,15.4
5181,190,16.7
5181,200,17.8
5181,210,18.7
5181,220,19.5
5181,230,21
5181,250,24.6
5181,260,26.2
5181,270,27.7
5181,280,29.1
5181,290,32.6
5181,300,39
5181,310,44.9
5181,320,50.2
5181,330,55.1
5181,340,59.8
5181,350,64
3221,99,0
3221,100,1
3221,110,2.8
3221,120,4.3
3221,130,6.4
3221,140,8.6
3221,150,10.5
3221,160,12
3221,170,13.9
3221,180,15.4
3221,190,16.7
3221,200,17.8
3221,210,18.7
3221,220,19.5
3221,230,21
3221,250,24.6
3221,260,26.2
3221,270,27.7
3221,280,29.1
3221,290,32.6
3221,300,39
3221,310,44.9
3221,320,50.2
3221,330,55.1
3221,340,59.8
3221,350,64
1504,99,0
1504,100,1
1504,110,2.8
1504,120,4.3
1504,130,6.4
1504,140,8.6
1504,150,10.5
1504,160,12
1504,170,13.9
1504,180,15.4
1504,190,16.7
1504,200,17.8
1504,210,18.7
1504,220,19.5
1504,230,21
1504,250,24.6
1504,260,26.2
1504,270,27.7
1504,280,29.1
1504,290,32.6
1504,300,39
1504,310,44.9
1504,320,50.2
1504,330,55.1
1504,340,59.8
1504,350,64
20459,99,0
20459,100,1
20459,110,2.2
20459,120,3.3
20459,130,5
20459,140,6.4
20459,150,7.6
20459,160,9
20459,170,10.2
20459,180,11.2
20459,200,12.8
20459,210,13.4
20459,220,14.5
20459,230,16.1
20459,240,17.4
20459,250,18.6
20459,260,19.7
20459,270,20.7
20459,280,25.2
20459,290,29.8
20459,300,33.9
20459,310,37.6
20459,320,41
20459,330,44.1
20459,340,47.1
20459,350,49.8
6265,99,0
6265,100,1
6265,110,2.2
6265,120,3.3
6265,130,5
6265,140,6.4
6265,150,7.6
6265,160,9
6265,170,10.2
6265,180,11.2
6265,200,12.8
6265,210,13.4
6265,220,14.5
6265,230,16.1
6265,240,17.4
6265,250,18.6
6265,260,19.7
6265,270,20.7
6265,280,25.2
6265,290,29.8
6265,300,33.9
6265,310,37.6
6265,320,41
6265,330,44.1
6265,340,47.1
6265,350,49.8
7588,99,0
7588,100,1
7588,110,2.2
7588,120,3.3
7588,130,5
7588,140,6.4
7588,150,7.6
7588,160,9
7588,170,10.2
7588,180,11.2
7588,200,12.8
7588,210,13.4
7588,220,14.5
7588,230,16.1
7588,240,17.4
7588,250,18.6
7588,260,19.7
7588,270,20.7
7588,280,25.2
7588,290,29.8
7588,300,33.9
7588,310,37.6
7588,320,41
7588,330,44.1
7588,340,47.1
7588,350,49.8
20326,99,0
20326,100,1
20326,110,2.2
20326,120,3.3
20326,130,5
20326,140,6.4
20326,150,7.6
20326,160,9
20326,170,10.2
20326,180,11.2
20326,200,12.8
20326,210,13.4
20326,220,14.5
20326,230,16.1
20326,240,17.4
20326,250,18.6
20326,260,19.7
20326,270,20.7
20326,280,25.2
20326,290,29.8
20326,300,33.9
20326,310,37.6
20326,320,41
20326,330,44.1
20326,340,47.1
20326,350,49.8
14858,99,0
14858,100,1
14858,110,2.2
14858,120,3.3
14858,130,5
14858,140,6.4
14858,150,7.6
14858,160,9
14858,170,10.2
14858,180,11.2
14858,200,12.8
14858,210,13.4
14858,220,14.5
14858,230,16.1
14858,240,17.4
14858,250,18.6
14858,260,19.7
14858,270,20.7
14858,280,25.2
14858,290,29.8
14858,300,33.9
14858,310,37.6
14858,320,41
14858,330,44.1
14858,340,47.1
14858,350,49.8
12835,99,0
12835,100,1
12835,110,2.2
12835,120,3.3
12835,130,5
12835,140,6.4
12835,150,7.6
12835,160,9
12835,170,10.2
12835,180,11.2
12835,200,12.8
12835,210,13.4
12835,220,14.5
12835,230,16.1
12835,240,17.4
12835,250,18.6
12835,260,19.7
12835,270,20.7
12835,280,25.2
12835,290,29.8
12835,300,33.9
12835,310,37.6
12835,320,41
12835,330,44.1
12835,340,47.1
12835,350,49.8
868,99,0
868,100,1
868,110,2.2
868,120,3.3
868,130,5
868,140,6.4
868,150,7.6
868,160,9
868,170,10.2
868,180,11.2
868,200,12.8
868,210,13.4
868,220,14.5
868,230,16.1
868,240,17.4
868,250,18.6
868,260,19.7
868,270,20.7
868,280,25.2
868,290,29.8
868,300,33.9
868,310,37.6
868,320,41
868,330,44.1
868,340,47.1
868,350,49.8
18821,99,0
18821,100,1
18821,260,1
18821,270,0.9
18821,330,0.9
18821,340,0.8
7971,99,0
7971,100,1
7971,260,1
7971,270,0.9
7971,330,0.9
7971,340,0.8
3235,99,0
3235,100,1
3235,260,1
3235,270,0.9
3235,330,0.9
3235,340,0.8
10019,99,0
10019,100,1
10019,260,1
10019,270,0.9
10019,330,0.9
10019,340,0.8
5204,99,0
5204,100,1
5204,260,1
5204,270,0.9
5204,330,0.9
5204,340,0.8
1530,99,0
1530,100,1
1530,260,1
1530,270,0.9
1530,330,0.9
1530,340,0.8
97,99,0
97,100,1
97,120,1
97,121,0
13738,99,0
13738,100,1
13738,110,1.4
13738,120,1.9
13738,130,2.7
13738,140,3.4
13738,150,3.9
13738,160,4.3
13738,190,5.2
13738,210,5.4
13738,220,5.7
13738,230,5.7
13738,250,5.9
13738,260,5.9
13738,270,6
13738,280,6
13738,290,6.2
13738,300,6.2
13738,310,6.3
13738,330,6.3
13738,340,6.4
19138,99,0
19138,100,1
19138,110,1.4
19138,120,1.9
19138,130,2.7
19138,140,3.4
19138,150,3.9
19138,160,4.3
19138,190,5.2
19138,210,5.4
19138,220,5.7
19138,230,5.7
19138,250,5.9
19138,260,5.9
19138,270,6
19138,280,6
19138,290,6.2
19138,300,6.2
19138,310,6.3
19138,330,6.3
19138,340,6.4
8651,99,0
8651,100,1
8651,110,1.4
8651,120,1.9
8651,130,2.7
8651,140,3.4
8651,150,3.9
8651,160,4.3
8651,190,5.2
8651,210,5.4
8651,220,5.7
8651,230,5.7
8651,250,5.9
8651,260,5.9
8651,270,6
8651,280,6
8651,290,6.2
8651,300,6.2
8651,310,6.3
8651,330,6.3
8651,340,6.4
17313,99,0
17313,100,1
17313,110,1.4
17313,120,1.9
17313,130,2.7
17313,140,3.4
17313,150,3.9
17313,160,4.3
17313,190,5.2
17313,210,5.4
17313,220,5.7
17313,230,5.7
17313,250,5.9
17313,260,5.9
17313,270,6
17313,280,6
17313,290,6.2
17313,300,6.2
17313,310,6.3
17313,330,6.3
17313,340,6.4
46,99,0
46,100,1
46,110,1.4
46,120,1.9
46,130,2.7
46,140,3.4
46,150,3.9
46,160,4.3
46,190,5.2
46,210,5.4
46,220,5.7
46,230,5.7
46,250,5.9
46,260,5.9
46,270,6
46,280,6
46,290,6.2
46,300,6.2
46,310,6.3
46,330,6.3
46,340,6.4
18369,99,0
18369,100,3.5
18369,110,3.4
18369,130,3.4
18369,140,3.3
18369,150,3.3
18369,180,3
18369,200,3
18369,210,2.9
18369,230,2.9
18369,240,2.8
18369,270,2.8
18369,280,2.7
18369,290,2.7
18369,300,2.6
18369,310,2.6
18369,320,2.5
18369,330,2.5
18369,350,2.3
18477,99,0
18477,100,3.5
18477,110,3.5
18477,120,3.4
18477,140,3.4
18477,170,3.1
18477,180,3.1
18477,190,3
18477,200,3
18477,210,2.9
18477,240,2.9
18477,250,2.8
18477,270,2.8
18477,280,2.7
18477,290,2.7
18477,300,2.6
18477,310,2.6
18477,320,2.5
18477,330,2.5
18477,350,2.3
18412,99,0
18412,100,3.5
18412,110,3.5
18412,120,3.4
18412,130,3.4
18412,140,3.3
18412,150,3.3
18412,180,3
18412,200,3
18412,210,2.9
18412,230,2.9
18412,240,2.8
18412,270,2.8
18412,280,2.7
18412,290,2.7
18412,300,2.6
18412,310,2.6
18412,320,2.5
18412,330,2.5
18412,350,2.3
15205,99,0
15205,100,3.5
15205,110,3.5
15205,120,3.4
15205,140,3.4
15205,170,3.1
15205,180,3.1
15205,190,3
15205,200,3
15205,210,2.9
15205,240,2.9
15205,250,2.8
15205,270,2.8
15205,280,2.7
15205,290,2.7
15205,300,2.6
15205,310,2.6
15205,320,2.5
15205,330,2.5
15205,350,2.3
13583,99,0
13583,100,3.5
13583,110,3.5
13583,120,3.4
13583,140,3.4
13583,170,3.1
13583,180,3.1
13583,190,3
13583,200,3
13583,210,2.9
13583,240,2.9
13583,250,2.8
13583,270,2.8
13583,280,2.7
13583,290,2.7
13583,300,2.6
13583,310,2.6
13583,320,2.5
13583,330,2.5
13583,350,2.3
15136,99,0
15136,100,3.5
15136,110,3.5
15136,120,3.4
15136,130,3.4
15136,140,3.3
15136,150,3.3
15136,180,3
15136,200,3
15136,210,2.9
15136,230,2.9
15136,240,2.8
15136,270,2.8
15136,280,2.7
15136,290,2.7
15136,300,2.6
15136,310,2.6
15136,320,2.5
15136,330,2.5
15136,350,2.3
13518,99,0
13518,100,3.5
13518,110,3.5
13518,120,3.4
13518,130,3.4
13518,140,3.3
13518,150,3.3
13518,180,3
13518,200,3
13518,210,2.9
13518,230,2.9
13518,240,2.8
13518,270,2.8
13518,280,2.7
13518,290,2.7
13518,300,2.6
13518,310,2.6
13518,320,2.5
13518,330,2.5
13518,350,2.3
15082,99,0
15082,100,3.5
15082,110,3.4
15082,130,3.4
15082,140,3.3
15082,150,3.3
15082,180,3
15082,200,3
15082,210,2.9
15082,230,2.9
15082,240,2.8
15082,270,2.8
15082,280,2.7
15082,290,2.7
15082,300,2.6
15082,310,2.6
15082,320,2.5
15082,330,2.5
15082,350,2.3
13473,99,0
13473,100,3.5
13473,110,3.4
13473,130,3.4
13473,140,3.3
13473,150,3.3
13473,180,3
13473,200,3
13473,210,2.9
13473,230,2.9
13473,240,2.8
13473,270,2.8
13473,280,2.7
13473,290,2.7
13473,300,2.6
13473,310,2.6
13473,320,2.5
13473,330,2.5
13473,350,2.3
11770,99,0
11770,100,3.5
11770,110,0
11770,170,0
11770,180,7.1
11770,190,0
11770,200,3.5
11770,210,3.5
11770,220,0
11770,230,3.5
11770,240,0
11770,270,0
11770,280,7.1
11770,290,0
11770,330,0
11770,340,3.5
11770,350,7.1
5911,99,0
5911,100,3.5
5911,110,0
5911,170,0
5911,180,7.1
5911,190,0
5911,200,3.5
5911,210,3.5
5911,220,0
5911,230,3.5
5911,240,0
5911,270,0
5911,280,7.1
5911,290,0
5911,330,0
5911,340,3.5
5911,350,7.1
20567,99,0
20567,100,3.6
20567,110,3.5
20567,120,3.5
20567,130,3.4
20567,140,3.4
20567,170,3.1
20567,180,3.1
20567,190,3
20567,210,3
20567,220,2.9
20567,250,2.9
20567,260,2.8
20567,270,2.8
20567,280,2.7
20567,290,2.7
20567,300,2.6
20567,310,2.6
20567,330,2.4
20567,340,2.4
20567,350,2.3
18603,99,0
18603,100,3.6
18603,110,3.5
18603,130,3.5
18603,170,3.1
18603,180,3.1
18603,190,3
18603,210,3
18603,220,2.9
18603,240,2.9
18603,250,2.8
18603,270,2.8
18603,280,2.7
18603,290,2.7
18603,300,2.6
18603,310,2.6
18603,320,2.5
18603,330,2.5
18603,350,2.3
15337,99,0
15337,100,3.6
15337,110,3.5
15337,130,3.5
15337,170,3.1
15337,180,3.1
15337,190,3
15337,210,3
15337,220,2.9
15337,240,2.9
15337,250,2.8
15337,270,2.8
15337,280,2.7
15337,290,2.7
15337,300,2.6
15337,310,2.6
15337,320,2.5
15337,330,2.5
15337,350,2.3
13707,99,0
13707,100,3.6
13707,110,3.5
13707,130,3.5
13707,170,3.1
13707,180,3.1
13707,190,3
13707,210,3
13707,220,2.9
13707,240,2.9
13707,250,2.8
13707,270,2.8
13707,280,2.7
13707,290,2.7
13707,300,2.6
13707,310,2.6
13707,320,2.5
13707,330,2.5
13707,350,2.3
18541,99,0
18541,100,3.6
18541,110,3.5
18541,120,3.5
18541,130,3.4
18541,140,3.4
18541,170,3.1
18541,180,3.1
18541,190,3
18541,200,3
18541,210,2.9
18541,240,2.9
18541,250,2.8
18541,270,2.8
18541,280,2.7
18541,290,2.7
18541,300,2.6
18541,310,2.6
18541,320,2.5
18541,330,2.5
18541,350,2.3
15271,99,0
15271,100,3.6
15271,110,3.5
15271,120,3.5
15271,130,3.4
15271,140,3.4
15271,170,3.1
15271,180,3.1
15271,190,3
15271,200,3
15271,210,2.9
15271,240,2.9
15271,250,2.8
15271,270,2.8
15271,280,2.7
15271,290,2.7
15271,300,2.6
15271,310,2.6
15271,320,2.5
15271,330,2.5
15271,350,2.3
13645,99,0
13645,100,3.6
13645,110,3.5
13645,120,3.5
13645,130,3.4
13645,140,3.4
13645,170,3.1
13645,180,3.1
13645,190,3
13645,200,3
13645,210,2.9
13645,240,2.9
13645,250,2.8
13645,270,2.8
13645,280,2.7
13645,290,2.7
13645,300,2.6
13645,310,2.6
13645,320,2.5
13645,330,2.5
13645,350,2.3
7633,99,0
7633,100,3.5
7633,110,0
7633,170,0
7633,180,7.1
7633,190,0
7633,200,3.5
7633,210,3.5
7633,220,0
7633,230,3.5
7633,240,0
7633,270,0
7633,280,7.1
7633,290,0
7633,330,0
7633,340,3.5
7633,350,7.1
14419,99,0
14419,100,3.5
14419,110,3.4
14419,130,3.4
14419,140,3.3
14419,150,3.3
14419,180,3
14419,200,3
14419,210,2.9
14419,230,2.9
14419,240,2.8
14419,270,2.8
14419,280,2.7
14419,290,2.7
14419,300,2.6
14419,310,2.6
14419,320,2.5
14419,330,2.5
14419,350,2.3
11175,99,0
11175,100,3.5
11175,110,3.4
11175,130,3.4
11175,140,3.3
11175,150,3.3
11175,180,3
11175,200,3
11175,210,2.9
11175,230,2.9
11175,240,2.8
11175,270,2.8
11175,280,2.7
11175,290,2.7
11175,300,2.6
11175,310,2.6
11175,320,2.5
11175,330,2.5
11175,350,2.3
9184,99,0
9184,100,3.5
9184,110,3.4
9184,130,3.4
9184,140,3.3
9184,150,3.3
9184,180,3
9184,200,3
9184,210,2.9
9184,230,2.9
9184,240,2.8
9184,270,2.8
9184,280,2.7
9184,290,2.7
9184,300,2.6
9184,310,2.6
9184,320,2.5
9184,330,2.5
9184,350,2.3
14532,99,0
14532,100,3.5
14532,110,3.5
14532,120,3.4
14532,140,3.4
14532,170,3.1
14532,180,3.1
14532,190,3
14532,200,3
14532,210,2.9
14532,240,2.9
14532,250,2.8
14532,270,2.8
14532,280,2.7
14532,290,2.7
14532,300,2.6
14532,310,2.6
14532,320,2.5
14532,330,2.5
14532,350,2.3
11273,99,0
11273,100,3.5
11273,110,3.5
11273,120,3.4
11273,140,3.4
11273,170,3.1
11273,180,3.1
11273,190,3
11273,200,3
11273,210,2.9
11273,240,2.9
11273,250,2.8
11273,270,2.8
11273,280,2.7
11273,290,2.7
11273,300,2.6
11273,310,2.6
11273,320,2.5
11273,330,2.5
11273,350,2.3
9311,99,0
9311,100,3.5
9311,110,3.5
9311,120,3.4
9311,140,3.4
9311,170,3.1
9311,180,3.1
9311,190,3
9311,200,3
9311,210,2.9
9311,240,2.9
9311,250,2.8
9311,270,2.8
9311,280,2.7
9311,290,2.7
9311,300,2.6
9311,310,2.6
9311,320,2.5
9311,330,2.5
9311,350,2.3
14464,99,0
14464,100,3.5
14464,110,3.5
14464,120,3.4
14464,130,3.4
14464,140,3.3
14464,150,3.3
14464,180,3
14464,200,3
14464,210,2.9
14464,230,2.9
14464,240,2.8
14464,270,2.8
14464,280,2.7
14464,290,2.7
14464,300,2.6
14464,310,2.6
14464,320,2.5
14464,330,2.5
14464,350,2.3
11216,99,0
11216,100,3.5
11216,110,3.5
11216,120,3.4
11216,130,3.4
11216,140,3.3
11216,150,3.3
11216,180,3
11216,200,3
11216,210,2.9
11216,230,2.9
11216,240,2.8
11216,270,2.8
11216,280,2.7
11216,290,2.7
11216,300,2.6
11216,310,2.6
11216,320,2.5
11216,330,2.5
11216,350,2.3
9237,99,0
9237,100,3.5
9237,110,3.5
9237,120,3.4
9237,130,3.4
9237,140,3.3
9237,150,3.3
9237,180,3
9237,200,3
9237,210,2.9
9237,230,2.9
9237,240,2.8
9237,270,2.8
9237,280,2.7
9237,290,2.7
9237,300,2.6
9237,310,2.6
9237,320,2.5
9237,330,2.5
9237,350,2.3
8229,99,0
8229,100,3.5
8229,110,3.5
8229,120,3.4
8229,140,3.4
8229,170,3.1
8229,180,3.1
8229,190,3
8229,200,3
8229,210,2.9
8229,240,2.9
8229,250,2.8
8229,270,2.8
8229,280,2.7
8229,290,2.7
8229,300,2.6
8229,310,2.6
8229,320,2.5
8229,330,2.5
8229,350,2.3
1812,99,0
1812,100,3.5
1812,110,3.5
1812,120,3.4
1812,140,3.4
1812,170,3.1
1812,180,3.1
1812,190,3
1812,200,3
1812,210,2.9
1812,240,2.9
1812,250,2.8
1812,270,2.8
1812,280,2.7
1812,290,2.7
1812,300,2.6
1812,310,2.6
1812,320,2.5
1812,330,2.5
1812,350,2.3
8155,99,0
8155,100,3.5
8155,110,3.5
8155,120,3.4
8155,130,3.4
8155,140,3.3
8155,150,3.3
8155,180,3
8155,200,3
8155,210,2.9
8155,230,2.9
8155,240,2.8
8155,270,2.8
8155,280,2.7
8155,290,2.7
8155,300,2.6
8155,310,2.6
8155,320,2.5
8155,330,2.5
8155,350,2.3
1734,99,0
1734,100,3.5
1734,110,3.5
1734,120,3.4
1734,130,3.4
1734,140,3.3
1734,150,3.3
1734,180,3
1734,200,3
1734,210,2.9
1734,230,2.9
1734,240,2.8
1734,270,2.8
1734,280,2.7
1734,290,2.7
1734,300,2.6
1734,310,2.6
1734,320,2.5
1734,330,2.5
1734,350,2.3
8092,99,0
8092,100,3.5
8092,110,3.4
8092,130,3.4
8092,140,3.3
8092,150,3.3
8092,180,3
8092,200,3
8092,210,2.9
8092,230,2.9
8092,240,2.8
8092,270,2.8
8092,280,2.7
8092,290,2.7
8092,300,2.6
8092,310,2.6
8092,320,2.5
8092,330,2.5
8092,350,2.3
1658,99,0
1658,100,3.5
1658,110,3.4
1658,130,3.4
1658,140,3.3
1658,150,3.3
1658,180,3
1658,200,3
1658,210,2.9
1658,230,2.9
1658,240,2.8
1658,270,2.8
1658,280,2.7
1658,290,2.7
1658,300,2.6
1658,310,2.6
1658,320,2.5
1658,330,2.5
1658,350,2.3
13369,99,0
13369,100,3.8
13369,110,7.5
13369,120,11.7
13369,130,18.4
13369,140,24.4
13369,150,31.9
13369,160,40.3
13369,170,48.1
13369,180,55.3
13369,190,64
13369,200,72
13369,210,79.1
13369,220,85.9
13369,230,92
13369,240,97.3
13369,250,102.4
13369,260,106.9
13369,270,111.2
13369,280,115.2
13369,290,116.7
13369,300,114.3
13369,310,112
13369,320,109.9
13369,330,108
13369,340,106.2
13369,350,104.6
8415,99,0
8415,100,3.8
8415,110,7.5
8415,120,11.7
8415,130,18.4
8415,140,24.4
8415,150,31.9
8415,160,40.3
8415,170,48.1
8415,180,55.3
8415,190,64
8415,200,72
8415,210,79.1
8415,220,85.9
8415,230,92
8415,240,97.3
8415,250,102.4
8415,260,106.9
8415,270,111.2
8415,280,115.2
8415,290,116.7
8415,300,114.3
8415,310,112
8415,320,109.9
8415,330,108
8415,340,106.2
8415,350,104.6
8372,99,0
8372,100,3.6
8372,110,3.5
8372,130,3.5
8372,170,3.1
8372,180,3.1
8372,190,3
8372,210,3
8372,220,2.9
8372,240,2.9
8372,250,2.8
8372,270,2.8
8372,280,2.7
8372,290,2.7
8372,300,2.6
8372,310,2.6
8372,320,2.5
8372,330,2.5
8372,350,2.3
8301,99,0
8301,100,3.6
8301,110,3.5
8301,120,3.5
8301,130,3.4
8301,140,3.4
8301,170,3.1
8301,180,3.1
8301,190,3
8301,200,3
8301,210,2.9
8301,240,2.9
8301,250,2.8
8301,270,2.8
8301,280,2.7
8301,290,2.7
8301,300,2.6
8301,310,2.6
8301,320,2.5
8301,330,2.5
8301,350,2.3
7705,99,0
7705,100,3.6
7705,110,3.5
7705,120,3.5
7705,130,3.4
7705,140,3.4
7705,170,3.1
7705,180,3.1
7705,190,3
7705,210,3
7705,220,2.9
7705,250,2.9
7705,260,2.8
7705,270,2.8
7705,280,2.7
7705,290,2.7
7705,300,2.6
7705,310,2.6
7705,330,2.4
7705,340,2.4
7705,350,2.3
19113,99,0
19113,100,3.6
19113,110,3.5
19113,130,3.5
19113,170,3.1
19113,180,3.1
19113,190,3
19113,210,3
19113,220,2.9
19113,240,2.9
19113,250,2.8
19113,270,2.8
19113,280,2.7
19113,290,2.7
19113,300,2.6
19113,310,2.6
19113,320,2.5
19113,330,2.5
19113,350,2.3
3539,99,0
3539,100,3.6
3539,110,3.5
3539,130,3.5
3539,170,3.1
3539,180,3.1
3539,190,3
3539,210,3
3539,220,2.9
3539,240,2.9
3539,250,2.8
3539,270,2.8
3539,280,2.7
3539,290,2.7
3539,300,2.6
3539,310,2.6
3539,320,2.5
3539,330,2.5
3539,350,2.3
14932,99,0
14932,100,3.6
14932,110,3.5
14932,120,3.5
14932,130,3.4
14932,140,3.4
14932,170,3.1
14932,180,3.1
14932,190,3
14932,210,3
14932,220,2.9
14932,250,2.9
14932,260,2.8
14932,270,2.8
14932,280,2.7
14932,290,2.7
14932,300,2.6
14932,310,2.6
14932,330,2.4
14932,340,2.4
14932,350,2.3
19056,99,0
19056,100,3.6
19056,110,3.5
19056,120,3.5
19056,130,3.4
19056,140,3.4
19056,170,3.1
19056,180,3.1
19056,190,3
19056,200,3
19056,210,2.9
19056,240,2.9
19056,250,2.8
19056,270,2.8
19056,280,2.7
19056,290,2.7
19056,300,2.6
19056,310,2.6
19056,320,2.5
19056,330,2.5
19056,350,2.3
3484,99,0
3484,100,3.6
3484,110,3.5
3484,120,3.5
3484,130,3.4
3484,140,3.4
3484,170,3.1
3484,180,3.1
3484,190,3
3484,200,3
3484,210,2.9
3484,240,2.9
3484,250,2.8
3484,270,2.8
3484,280,2.7
3484,290,2.7
3484,300,2.6
3484,310,2.6
3484,320,2.5
3484,330,2.5
3484,350,2.3
8759,99,0
8759,100,3.9
8759,120,4.3
8759,130,4.8
8759,140,5.2
8759,150,5.4
8759,180,4.8
8759,190,4.7
8759,200,4.7
8759,220,4.5
8759,240,4.5
8759,250,4.4
8759,260,4.2
8759,290,3.9
8759,300,3.7
8759,310,3.7
8759,340,3.4
19170,99,0
19170,100,3.9
19170,120,4.3
19170,130,4.8
19170,140,5.2
19170,150,5.4
19170,180,4.8
19170,190,4.7
19170,200,4.7
19170,220,4.5
19170,240,4.5
19170,250,4.4
19170,260,4.2
19170,290,3.9
19170,300,3.7
19170,310,3.7
19170,340,3.4
7170,99,0
7170,100,3.9
7170,120,4.3
7170,130,4.8
7170,140,5.2
7170,150,5.4
7170,180,4.8
7170,190,4.7
7170,200,4.7
7170,220,4.5
7170,240,4.5
7170,250,4.4
7170,260,4.2
7170,290,3.9
7170,300,3.7
7170,310,3.7
7170,340,3.4
14317,99,0
14317,100,3.8
14317,110,7.5
14317,120,11.7
14317,130,18.4
14317,140,24.4
14317,150,31.9
14317,160,40.3
14317,170,48.1
14317,180,55.3
14317,190,64
14317,200,72
14317,210,79.1
14317,220,85.9
14317,230,92
14317,240,97.3
14317,250,102.4
14317,260,106.9
14317,270,111.2
14317,280,115.2
14317,290,116.7
14317,300,114.3
14317,310,112
14317,320,109.9
14317,330,108
14317,340,106.2
14317,350,104.6
9070,99,0
9070,100,3.8
9070,110,7.5
9070,120,11.7
9070,130,18.4
9070,140,24.4
9070,150,31.9
9070,160,40.3
9070,170,48.1
9070,180,55.3
9070,190,64
9070,200,72
9070,210,79.1
9070,220,85.9
9070,230,92
9070,240,97.3
9070,250,102.4
9070,260,106.9
9070,270,111.2
9070,280,115.2
9070,290,116.7
9070,300,114.3
9070,310,112
9070,320,109.9
9070,330,108
9070,340,106.2
9070,350,104.6
22462,99,0
22462,100,3.8
22462,110,7.5
22462,120,11.7
22462,130,18.4
22462,140,24.4
22462,150,31.9
22462,160,40.3
22462,170,48.1
22462,180,55.3
22462,190,64
22462,200,72
22462,210,79.1
22462,220,85.9
22462,230,92
22462,240,97.3
22462,250,102.4
22462,260,106.9
22462,270,111.2
22462,280,115.2
22462,290,116.7
22462,300,114.3
22462,310,112
22462,320,109.9
22462,330,108
22462,340,106.2
22462,350,104.6
13824,99,0
13824,100,3.8
13824,110,7.5
13824,120,11.7
13824,130,18.4
13824,140,24.4
13824,150,31.9
13824,160,40.3
13824,170,48.1
13824,180,55.3
13824,190,64
13824,200,72
13824,210,79.1
13824,220,85.9
13824,230,92
13824,240,97.3
13824,250,102.4
13824,260,106.9
13824,270,111.2
13824,280,115.2
13824,290,116.7
13824,300,114.3
13824,310,112
13824,320,109.9
13824,330,108
13824,340,106.2
13824,350,104.6
18810,99,0
18810,100,3.8
18810,110,7.5
18810,120,11.7
18810,130,18.4
18810,140,24.4
18810,150,31.9
18810,160,40.3
18810,170,48.1
18810,180,55.3
18810,190,64
18810,200,72
18810,210,79.1
18810,220,85.9
18810,230,92
18810,240,97.3
18810,250,102.4
18810,260,106.9
18810,270,111.2
18810,280,115.2
18810,290,116.7
18810,300,114.3
18810,310,112
18810,320,109.9
18810,330,108
18810,340,106.2
18810,350,104.6
3226,99,0
3226,100,3.8
3226,110,7.5
3226,120,11.7
3226,130,18.4
3226,140,24.4
3226,150,31.9
3226,160,40.3
3226,170,48.1
3226,180,55.3
3226,190,64
3226,200,72
3226,210,79.1
3226,220,85.9
3226,230,92
3226,240,97.3
3226,250,102.4
3226,260,106.9
3226,270,111.2
3226,280,115.2
3226,290,116.7
3226,300,114.3
3226,310,112
3226,320,109.9
3226,330,108
3226,340,106.2
3226,350,104.6
18268,99,0
18268,100,3.8
18268,110,7.5
18268,120,11.7
18268,130,18.4
18268,140,24.4
18268,150,31.9
18268,160,40.3
18268,170,48.1
18268,180,55.3
18268,190,64
18268,200,72
18268,210,79.1
18268,220,85.9
18268,230,92
18268,240,97.3
18268,250,102.4
18268,260,106.9
18268,270,111.2
18268,280,115.2
18268,290,116.7
18268,300,114.3
18268,310,112
18268,320,109.9
18268,330,108
18268,340,106.2
18268,350,104.6
14971,99,0
14971,100,3.8
14971,110,7.5
14971,120,11.7
14971,130,18.4
14971,140,24.4
14971,150,31.9
14971,160,40.3
14971,170,48.1
14971,180,55.3
14971,190,64
14971,200,72
14971,210,79.1
14971,220,85.9
14971,230,92
14971,240,97.3
14971,250,102.4
14971,260,106.9
14971,270,111.2
14971,280,115.2
14971,290,116.7
14971,300,114.3
14971,310,112
14971,320,109.9
14971,330,108
14971,340,106.2
14971,350,104.6
11093,99,0
11093,100,3.8
11093,110,7.5
11093,120,11.7
11093,130,18.4
11093,140,24.4
11093,150,31.9
11093,160,40.3
11093,170,48.1
11093,180,55.3
11093,190,64
11093,200,72
11093,210,79.1
11093,220,85.9
11093,230,92
11093,240,97.3
11093,250,102.4
11093,260,106.9
11093,270,111.2
11093,280,115.2
