TRACK,OFFSET,NEXTAGE,CYCLE,AU,IFM,ORIGIN,SILV_STATE,RETENTION
370,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.440168494538
371,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.106946832196
372,0,0,0,9.85502003E8,managed,natural,baseline,0.106946832196
373,0,0,0,9.85502003E8,managed,planted,cc_pl,0.106946832196
374,0,0,0,9.85503E8,unmanaged,natural,baseline,0.319366787709
375,0,0,0,9.85503E8,managed,natural,baseline,0.319366787709
376,0,0,0,9.85503E8,managed,planted,cc_pl,0.319366787709
377,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.73103799262
378,0,0,0,9.85502004E8,managed,planted,cc_pl,0.73103799262
379,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.581594548715
380,0,0,0,9.85503001E8,managed,planted,cc_pl,0.581594548715
381,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.581594548715
382,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1,0.581594548715
383,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1_f2,0.581594548715
384,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.581594548715
385,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.265560269284
386,0,0,0,9.85503E8,managed,planted,cc_pl,0.265560269284
387,0,0,0,9.85502003E8,unmanaged,planted,cc_pl,0.73146568171
388,0,0,0,9.85502003E8,managed,planted,cc_pl,0.73146568171
389,0,0,0,9.85501001E8,unmanaged,planted,cc_pl,0.467438824188
390,0,0,0,9.85501001E8,managed,planted,cc_pl,0.467438824188
391,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.467438824188
392,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.467438824188
393,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.467438824188
394,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.467438824188
395,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.354441959338
396,0,0,0,9.85502001E8,managed,planted,cc_pl,0.354441959338
397,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.354441959338
398,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.354441959338
399,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.354441959338
400,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.354441959338
401,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.108489577546
402,0,0,0,9.85502002E8,managed,natural,baseline,0.108489577546
403,0,0,0,9.85502002E8,managed,planted,cc_pl,0.108489577546
404,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.108489577546
405,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.108489577546
406,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.108489577546
407,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.108489577546
408,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.24668595518
409,0,0,0,9.85503003E8,managed,natural,baseline,0.24668595518
410,0,0,0,9.85503003E8,managed,planted,cc_pl,0.24668595518
411,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.250628581742
412,0,0,0,9.85502002E8,managed,natural,baseline,0.250628581742
413,0,0,0,9.85502002E8,managed,planted,cc_pl,0.250628581742
414,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.250628581742
415,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.250628581742
416,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.250628581742
417,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.250628581742
418,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.765644255548
419,0,0,0,9.85502004E8,managed,planted,cc_pl,0.765644255548
420,0,0,0,9.85502005E8,unmanaged,natural,baseline,0.478947086421
421,0,0,0,9.85502005E8,managed,natural,baseline,0.478947086421
422,0,0,0,9.85502005E8,managed,planted,cc_pl,0.478947086421
423,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.348407111032
424,0,0,0,9.85503003E8,managed,natural,baseline,0.348407111032
425,0,0,0,9.85503003E8,managed,planted,cc_pl,0.348407111032
426,0,0,0,9.85502007E8,unmanaged,natural,baseline,0.07
427,0,0,0,9.85502007E8,managed,natural,baseline,0.07
428,0,0,0,9.85502007E8,managed,planted,cc_pl,0.07
429,0,0,0,9.85502007E8,unmanaged,natural,baseline,0.265903085753
430,0,0,0,9.85502007E8,managed,natural,baseline,0.265903085753
431,0,0,0,9.85502007E8,managed,planted,cc_pl,0.265903085753
432,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.125358116896
433,0,0,0,9.85503001E8,managed,planted,cc_pl,0.125358116896
434,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.125358116896
435,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1,0.125358116896
436,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1_f2,0.125358116896
437,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.125358116896
438,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.823585119235
439,0,0,0,9.85501E8,managed,planted,cc_pl,0.823585119235
440,0,0,0,9.85501E8,unmanaged,natural,baseline,0.107082939985
441,0,0,0,9.85501E8,managed,natural,baseline,0.107082939985
442,0,0,0,9.85501E8,managed,planted,cc_pl,0.107082939985
443,0,0,0,9.85502002E8,unmanaged,planted,cc_pl,0.222741010503
444,0,0,0,9.85502002E8,managed,planted,cc_pl,0.222741010503
445,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.222741010503
446,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.222741010503
447,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.222741010503
448,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.222741010503
449,0,0,0,9.85503E8,unmanaged,natural,baseline,0.180037642158
450,0,0,0,9.85503E8,managed,natural,baseline,0.180037642158
451,0,0,0,9.85503E8,managed,planted,cc_pl,0.180037642158
452,0,0,0,9.85502005E8,unmanaged,planted,cc_pl,0.07
453,0,0,0,9.85502005E8,managed,planted,cc_pl,0.07
454,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.932022388008
455,0,0,0,9.85501003E8,managed,natural,baseline,0.932022388008
456,0,0,0,9.85501003E8,managed,planted,cc_pl,0.932022388008
457,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.410299995511
458,0,0,0,9.85501003E8,managed,natural,baseline,0.410299995511
459,0,0,0,9.85501003E8,managed,planted,cc_pl,0.410299995511
460,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.221128070689
461,0,0,0,9.85502003E8,managed,natural,baseline,0.221128070689
462,0,0,0,9.85502003E8,managed,planted,cc_pl,0.221128070689
463,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.423186291915
464,0,0,0,9.85503003E8,managed,natural,baseline,0.423186291915
465,0,0,0,9.85503003E8,managed,planted,cc_pl,0.423186291915
466,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.198136156324
467,0,0,0,9.85501E8,managed,planted,cc_pl,0.198136156324
468,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.204681352344
469,0,0,0,9.85503E8,managed,planted,cc_pl,0.204681352344
470,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.108028774973
471,0,0,0,9.85503E8,managed,planted,cc_pl,0.108028774973
472,0,0,0,9.85501E8,unmanaged,natural,baseline,0.340445796815
473,0,0,0,9.85501E8,managed,natural,baseline,0.340445796815
474,0,0,0,9.85501E8,managed,planted,cc_pl,0.340445796815
475,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.183298006844
476,0,0,0,9.85502001E8,managed,planted,cc_pl,0.183298006844
477,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.183298006844
478,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.183298006844
479,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.183298006844
480,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.183298006844
481,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.272158240178
482,0,0,0,9.85502001E8,managed,planted,cc_pl,0.272158240178
483,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.272158240178
484,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.272158240178
485,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.272158240178
486,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.272158240178
487,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.081100915014
488,0,0,0,9.85503E8,managed,planted,cc_pl,0.081100915014
489,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.196642866716
490,0,0,0,9.85503E8,managed,planted,cc_pl,0.196642866716
491,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.738509197926
492,0,0,0,9.85502002E8,managed,natural,baseline,0.738509197926
493,0,0,0,9.85502002E8,managed,planted,cc_pl,0.738509197926
494,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.738509197926
495,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.738509197926
496,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.738509197926
497,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.738509197926
498,0,0,0,9.85503001E8,unmanaged,natural,baseline,0.07
499,0,0,0,9.85503001E8,managed,natural,baseline,0.07
500,0,0,0,9.85503E8,unmanaged,natural,baseline,0.266484715444
501,0,0,0,9.85503E8,managed,natural,baseline,0.266484715444
502,0,0,0,9.85503E8,managed,planted,cc_pl,0.266484715444
503,0,0,0,9.85501001E8,unmanaged,planted,cc_pl,0.896217293005
504,0,0,0,9.85501001E8,managed,planted,cc_pl,0.896217293005
505,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.896217293005
506,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.896217293005
507,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.896217293005
508,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.896217293005
509,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.478257792157
510,0,0,0,9.85502002E8,managed,natural,baseline,0.478257792157
511,0,0,0,9.85502002E8,managed,planted,cc_pl,0.478257792157
512,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.478257792157
513,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.478257792157
514,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.478257792157
515,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.478257792157
516,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.433582019437
517,0,0,0,9.85503001E8,managed,planted,cc_pl,0.433582019437
518,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.433582019437
519,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1,0.433582019437
520,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1_f2,0.433582019437
521,0,0,0,9.85503001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.433582019437
522,0,0,0,9.85501E8,unmanaged,natural,baseline,0.129492828771
523,0,0,0,9.85501E8,managed,natural,baseline,0.129492828771
524,0,0,0,9.85501E8,managed,planted,cc_pl,0.129492828771
525,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.159214595054
526,0,0,0,9.85501E8,managed,planted,cc_pl,0.159214595054
527,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.118401567943
528,0,0,0,9.85502003E8,managed,natural,baseline,0.118401567943
529,0,0,0,9.85502003E8,managed,planted,cc_pl,0.118401567943
530,0,0,0,9.85503E8,unmanaged,natural,baseline,0.0767240231376
531,0,0,0,9.85503E8,managed,natural,baseline,0.0767240231376
532,0,0,0,9.85503E8,managed,planted,cc_pl,0.0767240231376
533,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.123910496762
534,0,0,0,9.85502003E8,managed,natural,baseline,0.123910496762
535,0,0,0,9.85502003E8,managed,planted,cc_pl,0.123910496762
536,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.07
537,0,0,0,9.85502003E8,managed,natural,baseline,0.07
538,0,0,0,9.85502003E8,managed,planted,cc_pl,0.07
539,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.151627450199
540,0,0,0,9.85503003E8,managed,natural,baseline,0.151627450199
541,0,0,0,9.85503003E8,managed,planted,cc_pl,0.151627450199
542,0,0,0,9.85502001E8,unmanaged,natural,baseline,0.316299708213
543,0,0,0,9.85502001E8,managed,natural,baseline,0.316299708213
544,0,0,0,9.85502001E8,managed,planted,cc_pl,0.316299708213
545,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.316299708213
546,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.316299708213
547,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.316299708213
548,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.316299708213
549,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.141228957222
550,0,0,0,9.85503E8,managed,planted,cc_pl,0.141228957222
551,0,0,0,9.85501E8,unmanaged,natural,baseline,0.366709767087
552,0,0,0,9.85501E8,managed,natural,baseline,0.366709767087
553,0,0,0,9.85501E8,managed,planted,cc_pl,0.366709767087
