CURVE,X,Y
3357,310,184.5
3357,320,181.1
3357,330,177.9
3357,340,175
3357,350,172.3
11530,89,0
11530,90,211
11530,100,223.6
11530,110,231.9
11530,120,235.8
11530,130,237.8
11530,140,238.3
11530,150,238.3
11530,160,238.5
11530,170,236.4
11530,190,233
11530,200,230.5
11530,210,227.6
11530,220,225.1
11530,230,218.6
11530,240,212.8
11530,250,207.7
11530,260,203.1
11530,270,198.9
11530,280,195.2
11530,290,191.6
11530,300,188.1
11530,310,184.5
11530,320,181.1
11530,330,177.9
11530,340,175
11530,350,172.3
2063,89,0
2063,90,211
2063,100,223.6
2063,110,231.9
2063,120,235.8
2063,130,237.8
2063,140,238.3
2063,150,238.3
2063,160,238.5
2063,170,236.4
2063,190,233
2063,200,230.5
2063,210,227.6
2063,220,225.1
2063,230,218.6
2063,240,212.8
2063,250,207.7
2063,260,203.1
2063,270,198.9
2063,280,195.2
2063,290,191.6
2063,300,188.1
2063,310,184.5
2063,320,181.1
2063,330,177.9
2063,340,175
2063,350,172.3
9912,89,0
9912,90,177.5
9912,100,198.9
9912,110,218.9
9912,120,237.7
9912,130,254.8
9912,140,270
9912,150,283.7
9912,160,296.6
9912,170,308.1
9912,180,318.7
9912,190,328.6
9912,200,337.2
9912,210,345.1
9912,220,352.1
3327,89,0
3327,90,177.5
3327,100,198.9
3327,110,218.9
3327,120,237.7
3327,130,254.8
3327,140,270
3327,150,283.7
3327,160,296.6
3327,170,308.1
3327,180,318.7
3327,190,328.6
3327,200,337.2
3327,210,345.1
3327,220,352.1
11500,89,0
11500,90,177.5
11500,100,198.9
11500,110,218.9
11500,120,237.7
11500,130,254.8
11500,140,270
11500,150,283.7
11500,160,296.6
11500,170,308.1
11500,180,318.7
11500,190,328.6
11500,200,337.2
11500,210,345.1
11500,220,352.1
2033,89,0
2033,90,177.5
2033,100,198.9
2033,110,218.9
2033,120,237.7
2033,130,254.8
2033,140,270
2033,150,283.7
2033,160,296.6
2033,170,308.1
2033,180,318.7
2033,190,328.6
2033,200,337.2
2033,210,345.1
2033,220,352.1
802,89,0
802,90,158.3
802,100,165.9
802,110,171.7
802,120,174.6
802,130,176.8
802,140,178
802,160,177.4
802,170,169.8
802,180,163
802,190,156.3
802,200,150.3
802,210,145.2
802,220,140.6
802,230,136.5
802,240,132
802,250,127.9
802,260,124.3
802,270,121
802,280,117.9
802,290,115.1
802,300,112.5
802,310,110.1
802,320,107.8
802,330,105.6
802,340,103.6
802,350,101.8
11633,89,0
11633,90,110.2
11633,110,98.6
11633,120,98.6
11633,130,92.8
11633,150,92.8
11633,160,87
11633,170,87
11633,180,81.2
11633,200,81.2
11633,210,75.4
11633,230,75.4
11633,240,69.6
11633,260,69.6
11633,270,63.8
11633,330,63.8
11633,340,58
2199,89,0
2199,90,110.2
2199,110,98.6
2199,120,98.6
2199,130,92.8
2199,150,92.8
2199,160,87
2199,170,87
2199,180,81.2
2199,200,81.2
2199,210,75.4
2199,230,75.4
2199,240,69.6
2199,260,69.6
2199,270,63.8
2199,330,63.8
2199,340,58
322,89,0
322,90,110.2
322,110,98.6
322,120,98.6
322,130,92.8
322,150,92.8
322,160,87
322,170,87
322,180,81.2
322,200,81.2
322,210,75.4
322,230,75.4
322,240,69.6
322,260,69.6
322,270,63.8
322,330,63.8
322,340,58
4789,89,0
4789,90,242.2
4789,100,251
4789,110,264.2
4789,120,273.1
4789,140,308.3
4789,150,334.7
4789,160,356.7
4789,170,361.1
4789,180,361.1
4789,200,369.9
4789,210,365.5
4789,230,374.3
4789,250,374.3
4789,260,378.7
4789,270,392
4789,280,383.1
4789,290,387.6
4789,300,387.6
4789,310,392
4789,330,392
4789,340,396.4
4172,89,0
4172,90,242.2
4172,100,251
4172,110,264.2
4172,120,273.1
4172,140,308.3
4172,150,334.7
4172,160,356.7
4172,170,361.1
4172,180,361.1
4172,200,369.9
4172,210,365.5
4172,230,374.3
4172,250,374.3
4172,260,378.7
4172,270,392
4172,280,383.1
4172,290,387.6
4172,300,387.6
4172,310,392
4172,330,392
4172,340,396.4
8026,89,0
8026,90,242.2
8026,100,251
8026,110,264.2
8026,120,273.1
8026,140,308.3
8026,150,334.7
8026,160,356.7
8026,170,361.1
8026,180,361.1
8026,200,369.9
8026,210,365.5
8026,230,374.3
8026,250,374.3
8026,260,378.7
8026,270,392
8026,280,383.1
8026,290,387.6
8026,300,387.6
8026,310,392
8026,330,392
8026,340,396.4
3289,89,0
3289,90,242.2
3289,100,251
3289,110,264.2
3289,120,273.1
3289,140,308.3
3289,150,334.7
3289,160,356.7
3289,170,361.1
3289,180,361.1
3289,200,369.9
3289,210,365.5
3289,230,374.3
3289,250,374.3
3289,260,378.7
3289,270,392
3289,280,383.1
3289,290,387.6
3289,300,387.6
3289,310,392
3289,330,392
3289,340,396.4
11237,89,0
11237,90,242.2
11237,100,251
11237,110,264.2
11237,120,273.1
11237,140,308.3
11237,150,334.7
11237,160,356.7
11237,170,361.1
11237,180,361.1
11237,200,369.9
11237,210,365.5
11237,230,374.3
11237,250,374.3
11237,260,378.7
11237,270,392
11237,280,383.1
11237,290,387.6
11237,300,387.6
11237,310,392
11237,330,392
11237,340,396.4
9468,89,0
9468,90,242.2
9468,100,251
9468,110,264.2
9468,120,273.1
9468,140,308.3
9468,150,334.7
9468,160,356.7
9468,170,361.1
9468,180,361.1
9468,200,369.9
9468,210,365.5
9468,230,374.3
9468,250,374.3
9468,260,378.7
9468,270,392
9468,280,383.1
9468,290,387.6
9468,300,387.6
9468,310,392
9468,330,392
9468,340,396.4
831,89,0
831,90,242.2
831,100,251
831,110,264.2
831,120,273.1
831,140,308.3
831,150,334.7
831,160,356.7
831,170,361.1
831,180,361.1
831,200,369.9
831,210,365.5
831,230,374.3
831,250,374.3
831,260,378.7
831,270,392
831,280,383.1
831,290,387.6
831,300,387.6
831,310,392
831,330,392
831,340,396.4
11607,89,0
11607,90,251.9
11607,100,266.5
11607,110,276.5
11607,120,281.1
11607,130,283.5
11607,140,284.2
11607,150,284.1
11607,160,284.4
11607,170,281.9
11607,180,279.8
11607,190,277.9
11607,200,274.7
11607,210,271.4
11607,220,268.3
11607,230,260.5
11607,240,253.7
11607,250,247.6
11607,260,242.1
11607,270,237.1
11607,280,232.6
11607,290,228.4
11607,310,219.8
11607,320,215.8
11607,330,212.1
11607,340,208.6
11607,350,205.3
8383,89,0
8383,90,247.7
8383,100,247.7
8383,110,255.5
8383,120,255.5
8383,130,247.7
8383,140,247.7
8383,150,240
8383,160,240
8383,170,232.3
8383,180,232.3
8383,190,224.5
8383,200,224.5
8383,210,216.8
8383,220,216.8
8383,230,209
8383,250,193.6
8383,260,185.8
8383,270,185.8
8383,280,178.1
8383,290,178.1
8383,300,170.3
8383,310,170.3
8383,320,162.6
8383,330,162.6
8383,340,154.8
10054,89,0
10054,90,247.7
10054,100,247.7
10054,110,255.5
10054,120,255.5
10054,130,247.7
10054,140,247.7
10054,150,240
10054,160,240
10054,170,232.3
10054,180,232.3
10054,190,224.5
10054,200,224.5
10054,210,216.8
10054,220,216.8
10054,230,209
10054,250,193.6
10054,260,185.8
10054,270,185.8
10054,280,178.1
10054,290,178.1
10054,300,170.3
10054,310,170.3
10054,320,162.6
10054,330,162.6
10054,340,154.8
3465,89,0
3465,90,247.7
3465,100,247.7
3465,110,255.5
3465,120,255.5
3465,130,247.7
3465,140,247.7
3465,150,240
3465,160,240
3465,170,232.3
3465,180,232.3
3465,190,224.5
3465,200,224.5
3465,210,216.8
3465,220,216.8
3465,230,209
3465,250,193.6
3465,260,185.8
3465,270,185.8
3465,280,178.1
3465,290,178.1
3465,300,170.3
3465,310,170.3
3465,320,162.6
3465,330,162.6
3465,340,154.8
11629,89,0
11629,90,247.7
11629,100,247.7
11629,110,255.5
11629,120,255.5
11629,130,247.7
11629,140,247.7
11629,150,240
11629,160,240
11629,170,232.3
11629,180,232.3
11629,190,224.5
11629,200,224.5
11629,210,216.8
11629,220,216.8
11629,230,209
11629,250,193.6
11629,260,185.8
11629,270,185.8
11629,280,178.1
11629,290,178.1
11629,300,170.3
11629,310,170.3
11629,320,162.6
11629,330,162.6
11629,340,154.8
2194,89,0
2194,90,247.7
2194,100,247.7
2194,110,255.5
2194,120,255.5
2194,130,247.7
2194,140,247.7
2194,150,240
2194,160,240
2194,170,232.3
2194,180,232.3
2194,190,224.5
2194,200,224.5
2194,210,216.8
2194,220,216.8
2194,230,209
2194,250,193.6
2194,260,185.8
2194,270,185.8
2194,280,178.1
2194,290,178.1
2194,300,170.3
2194,310,170.3
2194,320,162.6
2194,330,162.6
2194,340,154.8
317,89,0
317,90,247.7
317,100,247.7
317,110,255.5
317,120,255.5
317,130,247.7
317,140,247.7
317,150,240
317,160,240
317,170,232.3
317,180,232.3
317,190,224.5
317,200,224.5
317,210,216.8
317,220,216.8
317,230,209
317,250,193.6
317,260,185.8
317,270,185.8
317,280,178.1
317,290,178.1
317,300,170.3
317,310,170.3
317,320,162.6
317,330,162.6
317,340,154.8
11623,89,0
11623,90,213
11623,100,298.1
11623,120,553.7
11623,130,724.1
11623,140,809.3
11623,150,937
11623,160,979.6
11623,170,937
11623,180,979.6
11623,190,979.6
11623,200,937
11623,210,937
11623,220,851.9
11623,260,681.5
11623,270,724.1
11623,280,681.5
11623,300,681.5
11623,310,638.9
11623,330,638.9
11623,340,596.3
10047,89,0
10047,90,213
10047,100,298.1
10047,120,553.7
10047,130,724.1
10047,140,809.3
10047,150,937
10047,160,979.6
10047,170,937
10047,180,979.6
10047,190,979.6
10047,200,937
10047,210,937
10047,220,851.9
10047,260,681.5
10047,270,724.1
10047,280,681.5
10047,300,681.5
10047,310,638.9
10047,330,638.9
10047,340,596.3
8376,89,0
8376,90,213
8376,100,298.1
8376,120,553.7
8376,130,724.1
8376,140,809.3
8376,150,937
8376,160,979.6
8376,170,937
8376,180,979.6
8376,190,979.6
8376,200,937
8376,210,937
8376,220,851.9
8376,260,681.5
8376,270,724.1
8376,280,681.5
8376,300,681.5
8376,310,638.9
8376,330,638.9
8376,340,596.3
3458,89,0
3458,90,213
3458,100,298.1
3458,120,553.7
3458,130,724.1
3458,140,809.3
3458,150,937
3458,160,979.6
3458,170,937
3458,180,979.6
3458,190,979.6
3458,200,937
3458,210,937
3458,220,851.9
3458,260,681.5
3458,270,724.1
3458,280,681.5
3458,300,681.5
3458,310,638.9
3458,330,638.9
3458,340,596.3
310,89,0
310,90,213
310,100,298.1
310,120,553.7
310,130,724.1
310,140,809.3
310,150,937
310,160,979.6
310,170,937
310,180,979.6
310,190,979.6
310,200,937
310,210,937
310,220,851.9
310,260,681.5
310,270,724.1
310,280,681.5
310,300,681.5
310,310,638.9
310,330,638.9
310,340,596.3
11618,89,0
11618,90,98.3
11618,100,98.3
11618,110,147.4
11618,130,343.9
11618,140,343.9
11618,150,442.1
11618,160,491.3
11618,170,687.8
11618,180,835.2
11618,210,1424.7
11618,230,1621.2
11618,240,1768.6
11618,250,1866.9
11618,260,1866.9
11618,270,1916
11618,290,2112.5
11618,300,2063.4
11618,310,2112.5
11618,330,2309
11618,340,2309
11618,350,2259.9
305,89,0
305,90,98.3
305,100,98.3
305,110,147.4
305,130,343.9
305,140,343.9
305,150,442.1
305,160,491.3
305,170,687.8
305,180,835.2
305,210,1424.7
305,230,1621.2
305,240,1768.6
305,250,1866.9
305,260,1866.9
305,270,1916
305,290,2112.5
305,300,2063.4
305,310,2112.5
305,330,2309
305,340,2309
305,350,2259.9
3440,89,0
3440,90,251.9
3440,100,266.5
3440,110,276.5
3440,120,281.1
3440,130,283.5
3440,140,284.2
3440,150,284.1
3440,160,284.4
3440,170,281.9
3440,180,279.8
3440,190,277.9
3440,200,274.7
3440,210,271.4
3440,220,268.3
3440,230,260.5
3440,240,253.7
3440,250,247.6
3440,260,242.1
3440,270,237.1
3440,280,232.6
3440,290,228.4
3440,310,219.8
3440,320,215.8
3440,330,212.1
3440,340,208.6
3440,350,205.3
7935,89,0
7935,90,256.7
7935,100,290.5
7935,110,321.4
7935,120,350.2
7935,130,377.1
7935,140,401.2
7935,150,423.4
7935,160,443.1
9369,89,0
9369,90,256.7
9369,100,290.5
9369,110,321.4
9369,120,350.2
9369,130,377.1
9369,140,401.2
9369,150,423.4
9369,160,443.1
3162,89,0
3162,90,256.7
3162,100,290.5
3162,110,321.4
3162,120,350.2
3162,130,377.1
3162,140,401.2
3162,150,423.4
3162,160,443.1
9961,89,0
9961,90,270.4
9961,100,439.4
9961,110,625.2
9961,120,828
9961,130,1013.9
9961,140,1182.9
9961,150,1334.9
9961,160,1470.1
9961,170,1436.3
9961,190,1402.5
9961,200,1351.8
9961,210,1284.2
9961,220,1233.5
9961,230,1166
9961,240,1115.3
9961,260,1047.7
9961,280,1013.9
9961,290,980.1
9961,310,946.3
9961,320,912.5
9961,350,861.8
3374,89,0
3374,90,270.4
3374,100,439.4
3374,110,625.2
3374,120,828
3374,130,1013.9
3374,140,1182.9
3374,150,1334.9
3374,160,1470.1
3374,170,1436.3
3374,190,1402.5
3374,200,1351.8
3374,210,1284.2
3374,220,1233.5
3374,230,1166
3374,240,1115.3
3374,260,1047.7
3374,280,1013.9
3374,290,980.1
3374,310,946.3
3374,320,912.5
3374,350,861.8
11545,89,0
11545,90,270.4
11545,100,439.4
11545,110,625.2
11545,120,828
11545,130,1013.9
11545,140,1182.9
11545,150,1334.9
11545,160,1470.1
11545,170,1436.3
11545,190,1402.5
11545,200,1351.8
11545,210,1284.2
11545,220,1233.5
11545,230,1166
11545,240,1115.3
11545,260,1047.7
11545,280,1013.9
11545,290,980.1
11545,310,946.3
11545,320,912.5
11545,350,861.8
2083,89,0
2083,90,270.4
2083,100,439.4
2083,110,625.2
2083,120,828
2083,130,1013.9
2083,140,1182.9
2083,150,1334.9
2083,160,1470.1
2083,170,1436.3
2083,190,1402.5
2083,200,1351.8
2083,210,1284.2
2083,220,1233.5
2083,230,1166
2083,240,1115.3
2083,260,1047.7
2083,280,1013.9
2083,290,980.1
2083,310,946.3
2083,320,912.5
2083,350,861.8
7973,89,0
7973,90,315.4
7973,100,315.4
7973,110,320.6
7973,120,330.9
7973,130,341.3
7973,140,351.6
7973,150,372.3
7973,160,398.2
7973,170,403.3
7973,180,398.2
7973,190,387.8
7973,200,377.5
7973,210,367.1
7973,220,362
7973,230,351.6
7973,240,351.6
7973,250,341.3
7973,260,341.3
7973,270,336.1
7973,290,336.1
7973,300,330.9
7973,310,325.8
7973,330,315.4
7973,340,305.1
7973,350,299.9
9409,89,0
9409,90,295.1
9409,110,334.5
9409,160,334.5
9409,170,314.8
9409,180,314.8
9409,190,295.1
9409,210,295.1
9409,220,275.4
9409,250,275.4
9409,260,255.8
9409,310,255.8
9409,320,236.1
7969,89,0
7969,90,295.1
7969,110,334.5
7969,160,334.5
7969,170,314.8
7969,180,314.8
7969,190,295.1
7969,210,295.1
7969,220,275.4
7969,250,275.4
7969,260,255.8
7969,310,255.8
7969,320,236.1
9414,89,0
9414,90,315.4
9414,100,315.4
9414,110,320.6
9414,120,330.9
9414,130,341.3
9414,140,351.6
9414,150,372.3
9414,160,398.2
9414,170,403.3
9414,180,398.2
9414,190,387.8
9414,200,377.5
9414,210,367.1
9414,220,362
9414,230,351.6
9414,240,351.6
9414,250,341.3
9414,260,341.3
9414,270,336.1
9414,290,336.1
9414,300,330.9
9414,310,325.8
9414,330,315.4
9414,340,305.1
9414,350,299.9
3211,89,0
3211,90,315.4
3211,100,315.4
3211,110,320.6
3211,120,330.9
3211,130,341.3
3211,140,351.6
3211,150,372.3
3211,160,398.2
3211,170,403.3
3211,180,398.2
3211,190,387.8
3211,200,377.5
3211,210,367.1
3211,220,362
3211,230,351.6
3211,240,351.6
3211,250,341.3
3211,260,341.3
3211,270,336.1
3211,290,336.1
3211,300,330.9
3211,310,325.8
3211,330,315.4
3211,340,305.1
3211,350,299.9
3206,89,0
3206,90,295.1
3206,110,334.5
3206,160,334.5
3206,170,314.8
3206,180,314.8
3206,190,295.1
3206,210,295.1
3206,220,275.4
3206,250,275.4
3206,260,255.8
3206,310,255.8
3206,320,236.1
11585,89,0
11585,90,331.2
11585,100,370.9
11585,110,408.4
11585,120,443.5
11585,130,475.1
11585,140,503.6
11585,150,529.2
11585,160,553.3
11585,170,574.9
11585,180,594.5
11585,190,612.8
11585,200,628.9
11585,210,643.7
11585,220,656.8
2144,89,0
2144,90,331.2
2144,100,370.9
2144,110,408.4
2144,120,443.5
2144,130,475.1
2144,140,503.6
2144,150,529.2
2144,160,553.3
2144,170,574.9
2144,180,594.5
2144,190,612.8
2144,200,628.9
2144,210,643.7
2144,220,656.8
11503,89,0
11503,90,277.4
11503,100,311.2
11503,110,342.5
11503,120,372
11503,130,398.5
11503,140,422.3
11503,150,443.8
11503,160,464.1
11503,170,482.1
11503,180,498.7
11503,190,513.9
11503,200,527.7
11503,210,539.8
11503,220,551.1
9914,89,0
9914,90,277.4
9914,100,311.2
9914,110,342.5
9914,120,372
9914,130,398.5
9914,140,422.3
9914,150,443.8
9914,160,464.1
9914,170,482.1
9914,180,498.7
9914,190,513.9
9914,200,527.7
9914,210,539.8
9914,220,551.1
3330,89,0
3330,90,277.4
3330,100,311.2
3330,110,342.5
3330,120,372
3330,130,398.5
3330,140,422.3
3330,150,443.8
3330,160,464.1
3330,170,482.1
3330,180,498.7
3330,190,513.9
3330,200,527.7
3330,210,539.8
3330,220,551.1
2036,89,0
2036,90,277.4
2036,100,311.2
2036,110,342.5
2036,120,372
2036,130,398.5
2036,140,422.3
2036,150,443.8
2036,160,464.1
2036,170,482.1
2036,180,498.7
2036,190,513.9
2036,200,527.7
2036,210,539.8
2036,220,551.1
4151,89,0
4151,90,269.3
4151,100,282.3
4151,110,292.3
4151,120,297
4151,130,300.7
4151,140,302.8
4151,160,301.6
4151,170,288.7
4151,190,265.7
4151,200,255.6
4151,210,246.8
4151,220,239.1
4151,230,232
4151,240,224.4
4151,250,217.5
4151,260,211.3
4151,270,205.7
4151,280,200.4
4151,290,195.7
4151,300,191.3
4151,310,187.2
4151,320,183.3
4151,330,179.6
4151,340,176.2
4151,350,173
3188,89,0
3188,90,269.3
3188,100,282.3
3188,110,292.3
3188,120,297
3188,130,300.7
3188,140,302.8
3188,160,301.6
3188,170,288.7
3188,190,265.7
3188,200,255.6
3188,210,246.8
3188,220,239.1
3188,230,232
3188,240,224.4
3188,250,217.5
3188,260,211.3
3188,270,205.7
3188,280,200.4
3188,290,195.7
3188,300,191.3
3188,310,187.2
3188,320,183.3
3188,330,179.6
3188,340,176.2
3188,350,173
9392,89,0
9392,90,269.3
9392,100,282.3
9392,110,292.3
9392,120,297
9392,130,300.7
9392,140,302.8
9392,160,301.6
9392,170,288.7
9392,190,265.7
9392,200,255.6
9392,210,246.8
9392,220,239.1
9392,230,232
9392,240,224.4
9392,250,217.5
9392,260,211.3
9392,270,205.7
9392,280,200.4
9392,290,195.7
9392,300,191.3
9392,310,187.2
9392,320,183.3
9392,330,179.6
9392,340,176.2
9392,350,173
4770,89,0
4770,90,269.3
4770,100,282.3
4770,110,292.3
4770,120,297
4770,130,300.7
4770,140,302.8
4770,160,301.6
4770,170,288.7
4770,190,265.7
4770,200,255.6
4770,210,246.8
4770,220,239.1
4770,230,232
4770,240,224.4
4770,250,217.5
4770,260,211.3
4770,270,205.7
4770,280,200.4
4770,290,195.7
4770,300,191.3
4770,310,187.2
4770,320,183.3
4770,330,179.6
4770,340,176.2
4770,350,173
11222,89,0
11222,90,269.3
11222,100,282.3
11222,110,292.3
11222,120,297
11222,130,300.7
11222,140,302.8
11222,160,301.6
11222,170,288.7
11222,190,265.7
11222,200,255.6
11222,210,246.8
11222,220,239.1
11222,230,232
11222,240,224.4
11222,250,217.5
11222,260,211.3
11222,270,205.7
11222,280,200.4
11222,290,195.7
11222,300,191.3
11222,310,187.2
11222,320,183.3
11222,330,179.6
11222,340,176.2
11222,350,173
7954,89,0
7954,90,269.3
7954,100,282.3
7954,110,292.3
7954,120,297
7954,130,300.7
7954,140,302.8
7954,160,301.6
7954,170,288.7
7954,190,265.7
7954,200,255.6
7954,210,246.8
7954,220,239.1
7954,230,232
7954,240,224.4
7954,250,217.5
7954,260,211.3
7954,270,205.7
7954,280,200.4
7954,290,195.7
7954,300,191.3
7954,310,187.2
7954,320,183.3
7954,330,179.6
7954,340,176.2
7954,350,173
806,89,0
806,90,269.3
806,100,282.3
806,110,292.3
806,120,297
806,130,300.7
806,140,302.8
806,160,301.6
806,170,288.7
806,190,265.7
806,200,255.6
806,210,246.8
806,220,239.1
806,230,232
806,240,224.4
806,250,217.5
806,260,211.3
806,270,205.7
806,280,200.4
806,290,195.7
806,300,191.3
806,310,187.2
806,320,183.3
806,330,179.6
806,340,176.2
806,350,173
9437,89,0
9437,90,261.1
9437,100,295.4
9437,110,326.9
9437,120,356.2
9437,130,383.4
9437,140,408.2
9437,150,430.4
9437,160,450.8
11210,89,0
11210,90,261.1
11210,100,295.4
11210,110,326.9
11210,120,356.2
11210,130,383.4
11210,140,408.2
11210,150,430.4
11210,160,450.8
4134,89,0
4134,90,261.1
4134,100,295.4
4134,110,326.9
4134,120,356.2
4134,130,383.4
4134,140,408.2
4134,150,430.4
4134,160,450.8
7994,89,0
7994,90,261.1
7994,100,295.4
7994,110,326.9
7994,120,356.2
7994,130,383.4
7994,140,408.2
7994,150,430.4
7994,160,450.8
779,89,0
779,90,261.1
779,100,295.4
779,110,326.9
779,120,356.2
779,130,383.4
779,140,408.2
779,150,430.4
779,160,450.8
2166,89,0
2166,90,251.9
2166,100,266.5
2166,110,276.5
2166,120,281.1
2166,130,283.5
2166,140,284.2
2166,150,284.1
2166,160,284.4
2166,170,281.9
2166,180,279.8
2166,190,277.9
2166,200,274.7
2166,210,271.4
2166,220,268.3
2166,230,260.5
2166,240,253.7
2166,250,247.6
2166,260,242.1
2166,270,237.1
2166,280,232.6
2166,290,228.4
2166,310,219.8
2166,320,215.8
2166,330,212.1
2166,340,208.6
2166,350,205.3
10027,89,0
10027,90,251.9
10027,100,266.5
10027,110,276.5
10027,120,281.1
10027,130,283.5
10027,140,284.2
10027,150,284.1
10027,160,284.4
10027,170,281.9
10027,180,279.8
10027,190,277.9
10027,200,274.7
10027,210,271.4
10027,220,268.3
10027,230,260.5
10027,240,253.7
10027,250,247.6
10027,260,242.1
10027,270,237.1
10027,280,232.6
10027,290,228.4
10027,310,219.8
10027,320,215.8
10027,330,212.1
10027,340,208.6
10027,350,205.3
8358,89,0
8358,90,251.9
8358,100,266.5
8358,110,276.5
8358,120,281.1
8358,130,283.5
8358,140,284.2
8358,150,284.1
8358,160,284.4
8358,170,281.9
8358,180,279.8
8358,190,277.9
8358,200,274.7
8358,210,271.4
8358,220,268.3
8358,230,260.5
8358,240,253.7
8358,250,247.6
8358,260,242.1
8358,270,237.1
8358,280,232.6
8358,290,228.4
8358,310,219.8
8358,320,215.8
8358,330,212.1
8358,340,208.6
8358,350,205.3
287,89,0
287,90,251.9
287,100,266.5
287,110,276.5
287,120,281.1
287,130,283.5
287,140,284.2
287,150,284.1
287,160,284.4
287,170,281.9
287,180,279.8
287,190,277.9
287,200,274.7
287,210,271.4
287,220,268.3
287,230,260.5
287,240,253.7
287,250,247.6
287,260,242.1
287,270,237.1
287,280,232.6
287,290,228.4
287,310,219.8
287,320,215.8
287,330,212.1
287,340,208.6
287,350,205.3
8334,89,0
8334,90,331.2
8334,100,370.9
8334,110,408.4
8334,120,443.5
8334,130,475.1
8334,140,503.6
8334,150,529.2
8334,160,553.3
8334,170,574.9
8334,180,594.5
8334,190,612.8
8334,200,628.9
8334,210,643.7
8334,220,656.8
2179,89,0
2179,90,333
2179,100,499.5
2179,110,684.5
2179,130,1091.6
2179,140,1350.6
2179,150,1591.1
2179,160,1850.1
2179,170,2571.6
2179,180,3237.7
2179,190,3848.2
2179,200,4532.7
2179,210,5198.8
2179,220,5809.299999999999
2179,230,6253.299999999999
2179,240,6604.9
2179,250,6882.4
2179,260,7122.899999999999
2179,270,7344.899999999999
2179,280,7548.4
2179,300,7918.4
2179,310,8121.899999999999
2179,320,8307.0
2179,340,8640.0
2179,350,8788.0
11632,89,0
11632,90,341.8
11632,110,305.8
11632,120,305.8
11632,150,278.8
11632,160,278.8
11632,200,242.8
11632,210,242.8
11632,230,224.8
11632,240,224.8
11632,250,215.9
11632,260,215.9
11632,270,206.9
11632,280,206.9
11632,290,197.9
11632,310,197.9
11632,320,188.9
11632,340,188.9
11632,350,179.9
10057,89,0
10057,90,341.8
10057,110,305.8
10057,120,305.8
10057,150,278.8
10057,160,278.8
10057,200,242.8
10057,210,242.8
10057,230,224.8
10057,240,224.8
10057,250,215.9
10057,260,215.9
10057,270,206.9
10057,280,206.9
10057,290,197.9
10057,310,197.9
10057,320,188.9
10057,340,188.9
10057,350,179.9
8385,89,0
8385,90,341.8
8385,110,305.8
8385,120,305.8
8385,150,278.8
8385,160,278.8
8385,200,242.8
8385,210,242.8
8385,230,224.8
8385,240,224.8
8385,250,215.9
8385,260,215.9
8385,270,206.9
8385,280,206.9
8385,290,197.9
8385,310,197.9
8385,320,188.9
8385,340,188.9
8385,350,179.9
3469,89,0
3469,90,341.8
3469,110,305.8
3469,120,305.8
3469,150,278.8
3469,160,278.8
3469,200,242.8
3469,210,242.8
3469,230,224.8
3469,240,224.8
3469,250,215.9
3469,260,215.9
3469,270,206.9
3469,280,206.9
3469,290,197.9
3469,310,197.9
3469,320,188.9
3469,340,188.9
3469,350,179.9
11553,89,0
11553,90,357.8
11553,110,396.4
11553,120,396.4
11553,130,406.1
11553,140,406.1
11553,150,396.4
11553,160,406.1
11553,170,396.4
11553,180,386.8
11553,190,396.4
11553,200,377.1
11553,210,386.8
11553,230,367.4
11553,240,367.4
11553,250,357.8
11553,260,338.4
11553,270,338.4
11553,280,328.8
11553,290,319.1
11553,300,319.1
11553,320,299.7
11553,330,309.4
11553,340,299.7
11553,350,290.1
9969,89,0
9969,90,357.8
9969,110,396.4
9969,120,396.4
9969,130,406.1
9969,140,406.1
9969,150,396.4
9969,160,406.1
9969,170,396.4
9969,180,386.8
9969,190,396.4
9969,200,377.1
9969,210,386.8
9969,230,367.4
9969,240,367.4
9969,250,357.8
9969,260,338.4
9969,270,338.4
9969,280,328.8
9969,290,319.1
9969,300,319.1
9969,320,299.7
9969,330,309.4
9969,340,299.7
9969,350,290.1
3382,89,0
3382,90,357.8
3382,110,396.4
3382,120,396.4
3382,130,406.1
3382,140,406.1
3382,150,396.4
3382,160,406.1
3382,170,396.4
3382,180,386.8
3382,190,396.4
3382,200,377.1
3382,210,386.8
3382,230,367.4
3382,240,367.4
3382,250,357.8
3382,260,338.4
3382,270,338.4
3382,280,328.8
3382,290,319.1
3382,300,319.1
3382,320,299.7
3382,330,309.4
3382,340,299.7
3382,350,290.1
2091,89,0
2091,90,357.8
2091,110,396.4
2091,120,396.4
2091,130,406.1
2091,140,406.1
2091,150,396.4
2091,160,406.1
2091,170,396.4
2091,180,386.8
2091,190,396.4
2091,200,377.1
2091,210,386.8
2091,230,367.4
2091,240,367.4
2091,250,357.8
2091,260,338.4
2091,270,338.4
2091,280,328.8
2091,290,319.1
2091,300,319.1
2091,320,299.7
2091,330,309.4
2091,340,299.7
2091,350,290.1
11534,89,0
11534,90,369.2
11534,100,390.9
11534,110,405.4
11534,120,412.3
11534,130,415.8
11534,140,416.6
11534,150,416.6
11534,160,416.9
11534,170,413.3
11534,180,410.2
11534,190,407.5
11534,200,402.9
11534,210,398
11534,220,393.4
11534,230,382
11534,240,372
11534,250,363.1
11534,260,355
11534,270,347.7
11534,280,341.1
11534,300,328.7
11534,310,322.4
11534,320,316.5
11534,330,311
11534,340,305.9
11534,350,301.1
3361,89,0
3361,90,369.2
3361,100,390.9
